ts,co2_ppm,flow_cfm,humidity_pct,temp_f,airflow_ach,people_co2_anchor,people_feature_scaled,people_est_all_features,people_est_all_features_rounded
2026-03-31 05:32:00,416.8333333333333,1120.2017211914062,53.06666692097982,69.08000068664545,2.98720458984375,0.27314899196044723,2.129121940489786,0.7577965538459717,1
2026-03-31 05:33:00,417.0,1120.2498779296875,53.23333422342936,69.08000068664545,2.9873330078125,0.290784007647461,2.2959540818222863,0.7477380384613715,1
2026-03-31 05:34:00,415.5,1120.2980346679688,53.400001525878906,69.08000068664545,2.98746142578125,0.1321802307836914,2.3451147962086396,0.75346285897132,1
2026-03-31 05:35:00,415.75,1120.34619140625,55.5,69.08000068664545,2.98758984375,0.15862309516406253,4.309646811771926,0.9390758645076867,1
2026-03-31 05:36:00,416.0,1124.266357421875,54.09999847412109,69.08000068664545,2.9980436197916664,0.18570781594075525,3.078396445745504,0.995156224371787,1
2026-03-31 05:37:00,415.875,1119.5305786132812,53.45000076293945,69.08000068664545,2.9854148763020834,0.1717165855625814,2.4084111170602718,0.9977130380703148,1
2026-03-31 05:38:00,415.75,1131.0057373046875,52.72500038146973,69.08000068664545,3.0160152994791667,0.16013231631054692,1.8699861293067854,0.9538637241322169,1
2026-03-31 05:39:00,415.625,1109.599365234375,52.0,69.08000068664545,2.958931640625,0.14400972348339847,0.9312026564287966,0.8706851247233853,1
2026-03-31 05:40:00,415.5,1119.228515625,53.400001525878906,69.08000068664545,2.984609375,0.13205404179687502,2.3318489741789565,0.7482975869964008,1
2026-03-31 05:41:00,416.0,1125.0994873046875,53.162500858306885,69.08000068664545,3.0002652994791665,0.18584543344563803,2.2198550036170195,0.6968043669193753,1
2026-03-31 05:42:00,416.5,1130.6048583984375,52.92500019073486,69.08000068664545,3.0149462890625,0.2401133374072266,2.1033262916319355,0.6880748226519255,1
2026-03-31 05:43:00,417.0,1119.8585205078125,52.68749952316284,69.08000068664545,2.9862893880208334,0.29068242274055994,1.7852188602380952,0.7012658014080059,1
2026-03-31 05:44:00,416.0,1134.0428466796875,52.44999885559082,69.08000068664545,3.0241142578125,0.18732270947167973,1.6704356288438427,0.751683597791268,1
2026-03-31 05:45:00,415.3333333333333,1129.3709106445312,54.70000076293945,69.08000068664545,3.01165576171875,0.11548394795361128,3.6507260687118146,0.8284964103251827,1
2026-03-31 05:46:00,414.6666666666667,1124.698974609375,53.70000076293945,69.08000068664545,2.999197265625,0.044233161005861395,2.6189063810868505,0.8326137748318038,1
2026-03-31 05:47:00,414.0,1129.6968383789062,52.70000076293945,69.08000068664545,3.01252490234375,0.0,1.7246771543600898,0.7762789593584813,1
2026-03-31 05:48:00,416.5,1134.6947021484375,51.70000076293945,69.08000068664545,3.0258525390625,0.24098192206347663,1.0187222107471725,0.7233310902942343,1
2026-03-31 05:49:00,416.6666666666667,1125.73583984375,50.5,69.08000068664545,3.0019622395833334,0.25678885062804024,0.3632840835483864,0.6546272573383973,1
2026-03-31 05:50:00,416.8333333333333,1130.9758911132812,51.39999961853027,69.08000068664545,3.0159357096354165,0.27577615597715727,0.7180882430954223,0.5011098969247103,1
2026-03-31 05:51:00,417.0,1134.116943359375,52.29999923706055,69.08000068664545,3.0243118489583334,0.2943834910657553,1.6029375138401813,0.47517281109829523,0
2026-03-31 05:52:00,418.0,1122.3539428710938,51.60000038146973,69.08000068664545,2.99294384765625,0.39726840161865234,0.8788767852153495,0.4800423651762221,0
2026-03-31 05:53:00,418.25,1119.1203308105469,50.900001525878906,69.08000068664545,2.9843208821614584,0.42253208777994794,0.39301620947398264,0.4679170283001367,0
2026-03-31 05:54:00,418.5,1115.88671875,51.90000057220459,69.08000068664545,2.975697916666667,0.44764316469791676,1.1120026898803577,0.5395597486498378,1
2026-03-31 05:55:00,417.0,1135.4095458984375,52.89999961853027,69.08000068664545,3.0277587890625,0.2947190127685547,2.17505225778211,0.6296295894818347,1
2026-03-31 05:56:00,415.0,1141.665771484375,51.999999046325684,69.08000068664545,3.0444420572916666,0.08082080329492189,1.2773230432474403,0.5801939449583535,1
2026-03-31 05:57:00,416.5,1127.2418212890625,51.09999847412109,69.08000068664545,3.0059781901041664,0.23939910903808595,0.3701964416675802,0.527571423384208,1
2026-03-31 05:58:00,416.0,1106.0244140625,51.66666539510091,69.08000068664545,2.9493984375,0.18269458741406253,0.6487433582569229,0.5093378022599605,1
2026-03-31 05:59:00,415.0,1111.806640625,52.23333231608073,69.08000068664545,2.9648177083333334,0.07870701570312501,1.1232179994632403,0.4583596599756626,0
2026-03-31 06:00:00,416.0,1111.4664001464844,52.79999923706055,69.08000068664545,2.963910400390625,0.18359350193139648,1.7147890292733048,0.4151862947479321,0
2026-03-31 06:01:00,415.75,1111.1261596679688,51.5,69.08000068664545,2.9630030924479165,0.1573176861904297,0.48807549210161033,0.37854100528455337,0
2026-03-31 06:02:00,415.5,1113.1993408203125,53.29999923706055,69.08000068664545,2.9685315755208332,0.1313426795589193,2.164383485946487,0.4710643278142045,0
2026-03-31 06:03:00,416.0,1113.211669921875,51.0,69.08000068664545,2.968564453125,0.1838817879199219,0.16087147252551237,0.44195822274114016,0
